13/07/2020,05:17:35,Cyber Mesa - Santa Fe,18002,11.754,1.551,2.84091,5.854568,5.707088
13/07/2020,05:27:54,Cyber Mesa - Santa Fe,18002,13.384,4.152,1.6129,5.81472,5.709504
13/07/2020,05:38:22,Cyber Mesa - Santa Fe,18002,10.406,60.306,1.20482,5.851984,5.706
13/07/2020,05:48:46,Cyber Mesa - Santa Fe,18002,10.226,4.157,0.0,5.834608,5.728624
13/07/2020,05:59:13,Cyber Mesa - Santa Fe,18002,10.489,2.881,-10000.0,5.827744,5.749768
13/07/2020,06:09:39,Cyber Mesa - Santa Fe,18002,10.467,4.055,3.24074,5.654496,5.699072
13/07/2020,06:20:01,Cyber Mesa - Santa Fe,18002,8.831,8.164,2.40964,5.864328,5.68864
13/07/2020,06:30:23,Cyber Mesa - Santa Fe,18002,11.99,8.584,2.95858,5.828576,5.694048
13/07/2020,06:40:52,Cyber Mesa - Santa Fe,18002,11.747,3.054,2.97619,5.828592,5.71672
13/07/2020,06:51:13,Cyber Mesa - Santa Fe,18002,10.217,3.902,2.38095,5.842936,5.700064
13/07/2020,07:01:35,Cyber Mesa - Santa Fe,18002,11.748,0.577,3.125,5.812688,5.671568
13/07/2020,07:11:58,Cyber Mesa - Santa Fe,18002,11.748,6.576,1.66667,5.818016,5.65192
13/07/2020,07:22:21,Cyber Mesa - Santa Fe,18002,11.859,0.018,4.16667,5.839424,5.600904
13/07/2020,07:32:49,Cyber Mesa - Santa Fe,18002,8.77,1.982,3.61446,5.835376,5.686208
13/07/2020,07:43:22,Cyber Mesa - Santa Fe,18002,14.421,118.668,2.6455,5.65972,5.67704
13/07/2020,07:53:44,Cyber Mesa - Santa Fe,18002,10.784,4.111,5.88235,5.616112,5.60392
13/07/2020,08:04:06,Cyber Mesa - Santa Fe,18002,10.22,4.356,4.70588,5.845416,5.702312
13/07/2020,08:14:28,Cyber Mesa - Santa Fe,18002,12.068,1.984,3.33333,5.702736,5.635696
13/07/2020,08:24:50,Cyber Mesa - Santa Fe,18002,10.254,3.083,1.66667,5.8082,5.367544
13/07/2020,08:35:09,Cyber Mesa - Santa Fe,18002,11.725,4.409,2.24719,5.808264,5.681816
13/07/2020,08:45:35,Cyber Mesa - Santa Fe,18002,9.021,2.099,1.60428,5.569576,5.233712
13/07/2020,08:55:56,Cyber Mesa - Santa Fe,18002,11.844,117.283,1.06952,5.776312,5.176696
13/07/2020,09:06:17,Cyber Mesa - Santa Fe,18002,8.936,2.664,4.21687,5.59308,5.672472
13/07/2020,09:16:43,Cyber Mesa - Santa Fe,18002,11.976,1.758,5.91398,5.533712,5.749568
13/07/2020,09:27:05,Cyber Mesa - Santa Fe,18002,11.992,111.34,4.28571,5.507608,5.693272
13/07/2020,09:37:36,Cyber Mesa - Santa Fe,18002,11.356,0.627,3.7234,5.242688,5.60132
13/07/2020,09:47:54,Cyber Mesa - Santa Fe,18002,9.125,1.71,6.38298,5.170288,5.321536
13/07/2020,09:58:21,Cyber Mesa - Santa Fe,18002,10.291,2.344,1.35593,5.288648,5.601912
13/07/2020,10:08:41,Cyber Mesa - Santa Fe,18002,11.633,180.101,2.43902,5.846072,5.65716
13/07/2020,10:19:03,Cyber Mesa - Santa Fe,18002,10.205,4.616,6.0,5.694344,5.644696
13/07/2020,10:29:28,Cyber Mesa - Santa Fe,18002,12.237,3.604,6.39535,5.847408,5.63568
13/07/2020,10:39:55,Cyber Mesa - Santa Fe,18002,9.782,9.58,4.02299,5.848608,5.487152
13/07/2020,10:50:19,Cyber Mesa - Santa Fe,18002,11.409,3.555,3.01205,5.82968,5.668824
13/07/2020,11:00:41,Cyber Mesa - Santa Fe,18002,10.349,55.125,7.60234,5.815144,5.585096
13/07/2020,11:11:05,Cyber Mesa - Santa Fe,18002,10.276,5.621,1.13636,5.848912,5.648344
13/07/2020,11:21:25,Cyber Mesa - Santa Fe,18002,8.676,2.128,3.84615,5.84,5.657112
13/07/2020,11:31:45,Cyber Mesa - Santa Fe,18002,11.827,64.686,0.632911,5.83144,5.69344
13/07/2020,11:42:13,Cyber Mesa - Santa Fe,18002,8.779,3.419,4.21687,5.786616,5.642376
13/07/2020,11:52:41,Cyber Mesa - Santa Fe,18002,11.211,1.602,6.5,5.827176,5.63328
13/07/2020,12:03:02,Cyber Mesa - Santa Fe,18002,13.284,2.262,2.72109,5.837256,5.652456
13/07/2020,12:13:24,Cyber Mesa - Santa Fe,18002,10.296,1.935,6.47059,5.873392,5.631976
13/07/2020,12:23:48,Cyber Mesa - Santa Fe,18002,11.753,2.974,4.4586,5.850056,5.636208
13/07/2020,12:34:10,Cyber Mesa - Santa Fe,18002,11.754,1.511,5.58659,5.853168,5.695008
13/07/2020,12:44:40,Cyber Mesa - Santa Fe,18002,11.79,3.281,4.0,5.851704,5.6796
13/07/2020,12:54:59,Cyber Mesa - Santa Fe,18002,11.654,3.372,2.84091,5.853752,5.668968
13/07/2020,13:05:15,Cyber Mesa - Santa Fe,18002,11.086,61.283,15.873,5.799352,5.635144
13/07/2020,13:15:38,Cyber Mesa - Santa Fe,18002,10.796,5.695,4.70588,5.830928,5.639808
13/07/2020,13:26:02,Cyber Mesa - Santa Fe,18002,11.877,110.674,5.11364,5.831392,5.617008
13/07/2020,13:36:31,Cyber Mesa - Santa Fe,18002,11.758,3.35,4.49438,5.84688,5.606248
13/07/2020,13:46:53,Cyber Mesa - Santa Fe,18002,13.549,4.754,5.0,5.545552,5.688
13/07/2020,13:57:17,Cyber Mesa - Santa Fe,18002,9.056,5.193,3.57143,5.520864,5.469288
13/07/2020,14:07:37,Cyber Mesa - Santa Fe,18002,8.843,1.485,2.84091,5.837544,5.639024
13/07/2020,14:18:01,Cyber Mesa - Santa Fe,18002,11.502,12.192,7.22222,5.832064,5.627744
13/07/2020,14:28:29,Cyber Mesa - Santa Fe,18002,9.279,4.566,5.78035,5.8382,5.624464
13/07/2020,14:38:59,Cyber Mesa - Santa Fe,18002,11.805,5.395,3.97727,5.84204,5.634312
13/07/2020,14:49:17,Cyber Mesa - Santa Fe,18002,8.938,4.352,3.05344,5.830752,5.651232
13/07/2020,14:59:41,Cyber Mesa - Santa Fe,18002,11.783,2.369,6.32184,5.803176,5.642384
13/07/2020,15:10:05,Cyber Mesa - Santa Fe,18002,10.841,4.773,2.92398,5.8058,5.650992
13/07/2020,15:20:30,Cyber Mesa - Santa Fe,18002,10.479,2.432,6.08108,5.871648,5.664632
13/07/2020,15:30:52,Cyber Mesa - Santa Fe,18002,10.291,0.791,5.82011,5.791608,5.616952
13/07/2020,15:41:23,Cyber Mesa - Santa Fe,18002,11.851,2.551,3.44828,5.844856,5.449392
13/07/2020,15:51:44,Cyber Mesa - Santa Fe,18002,10.316,8.498,5.0,5.84512,5.654608
13/07/2020,16:02:10,Cyber Mesa - Santa Fe,18002,11.719,2.279,4.34783,4.658568,5.669992
13/07/2020,16:12:29,Cyber Mesa - Santa Fe,18002,10.607,5.031,4.7619,5.836032,5.67272
13/07/2020,16:22:54,Cyber Mesa - Santa Fe,18002,10.427,2.561,3.40909,5.838104,5.616112
13/07/2020,16:33:15,Cyber Mesa - Santa Fe,18002,10.393,2.187,3.65854,5.84464,5.64876
13/07/2020,16:43:43,Cyber Mesa - Santa Fe,18002,10.368,1.112,1.14943,5.848392,5.650608
13/07/2020,16:54:09,Cyber Mesa - Santa Fe,18002,10.332,1.632,6.32184,5.831768,5.711888
13/07/2020,17:04:34,Cyber Mesa - Santa Fe,18002,10.374,114.888,3.7234,5.773888,5.664736
13/07/2020,17:15:01,Cyber Mesa - Santa Fe,18002,11.728,111.978,3.91304,5.248176,5.587376
13/07/2020,17:25:26,Cyber Mesa - Santa Fe,18002,11.73,2.768,3.50877,5.842032,5.56696
13/07/2020,17:35:48,Cyber Mesa - Santa Fe,18002,10.284,2.511,3.57143,5.844536,5.677448
13/07/2020,17:46:09,Cyber Mesa - Santa Fe,18002,10.711,4.752,6.12245,5.796656,5.661624
13/07/2020,17:56:26,Cyber Mesa - Santa Fe,18002,10.605,3.478,0.60241,5.85056,5.553152
13/07/2020,18:06:48,Cyber Mesa - Santa Fe,18002,16.497,2.118,2.27273,5.522752,5.643064
13/07/2020,18:17:09,Cyber Mesa - Santa Fe,18002,10.429,2.953,4.26829,5.856864,5.66976
13/07/2020,18:27:37,Cyber Mesa - Santa Fe,18002,8.84,61.027,4.33333,5.572816,5.687568
13/07/2020,18:38:08,Cyber Mesa - Santa Fe,18002,10.478,2.203,4.0,5.779352,5.59472
13/07/2020,18:48:28,Cyber Mesa - Santa Fe,18002,10.399,5.52,4.87805,5.778712,5.641784
13/07/2020,18:58:47,Cyber Mesa - Santa Fe,18002,10.394,1.501,6.35838,5.841256,5.409672
13/07/2020,19:09:17,Cyber Mesa - Santa Fe,18002,10.357,117.311,4.94297,3.808792,5.283904
13/07/2020,19:19:41,Cyber Mesa - Santa Fe,18002,9.379,2.985,4.01606,3.342712,5.184384
13/07/2020,19:30:03,Cyber Mesa - Santa Fe,18002,11.884,4.523,-10000.0,4.830128,5.505176
13/07/2020,19:40:52,Cyber Mesa - Santa Fe,18002,9.538,3.883,1.03448,4.037624,5.673992
13/07/2020,19:51:26,Cyber Mesa - Santa Fe,18002,28.531,10.155,1.30435,2.986856,5.353344
13/07/2020,20:01:54,Cyber Mesa - Santa Fe,18002,11.767,61.74,3.52423,3.330296,5.647784
